技能ID;技能名称;技能描述;消耗;何时触发;触发辅助;对敌我方;目标类型;选择规则;选择范围;效果类型;效果值;附带技能;回合最大使用次数;单场最大使用次数;是否有有益的;是否处于调试中
38024;窍;己方［X之窍］（包括一、三、七）失去5点生命值，己方主神永久+1攻击力，提高5点生命值上限并获得5点生命值。;1;0;0;1;10;0;0;2;5;38900,38901,38902,38903,38904;-1;-1;0;0
38025;混沌的消亡;敌方随机单位解除迷雾;1;0;0;0;3;2;0;9;1;0;-1;-1;0;0
38026;飞龙在天;恢复1点行动点;0;0;0;1;5;0;0;77;1;0;-1;-1;1;0
38027;定石;己方主神获得8点护盾;0;0;0;1;10;0;0;5;8;0;-1;-1;1;0
38028;洪流;己方主神【治疗】8，持续3回合;0;0;0;1;10;0;0;25;53;0;-1;-1;1;0
38029;逃脱之羽;己方单体随机移动至迷雾区域（无迷雾时原地不动）;1;0;0;1;4;1;0;27;1;0;-1;-1;1;0
38030;卜;获得与本局使用弹幕卡数量相同的神迹卡【飞龙在天】;0;0;0;1;5;0;0;129;38026;0;-1;-1;1;0
38031;大同;双方舍弃所有手牌，全场覆盖迷雾。;6;0;0;2;5;0;0;23;1;380311;-1;-1;1;0
380311;大同;全场覆盖迷雾。;0;0;0;2;8;0;0;7;1;0;-1;-1;1;0
38032;先见之明;己方单体获得【圣盾】，随机移动至迷雾区域（无迷雾时原地不动）;4;0;0;1;4;1;0;25;3;380321;-1;-1;1;0
380321;先见之明;转移至迷雾区域;0;0;0;1;4;1;0;27;1;0;-1;-1;1;0
38111;财富;抽2张卡;0;0;0;1;5;0;0;12;2;0;-1;-1;1;0
38112;贪婪之祸;己方单体永久＋1攻击力;1;0;0;1;4;1;0;3;1;0;-1;-1;1;0
38113;强欲之灾;己方单体＋2护盾;1;0;0;1;4;1;0;5;2;0;-1;-1;1;0
38201;龙首之玉;秘术：当敌方使用弹幕卡时，我方所有单位永久＋2攻击力，获得【圣盾】;0;52;0;1;7;0;0;25;3;;-1;-1;0;0
38900;窍;己方［X之窍］（包括一、三、七）失去5点生命值，己方主神永久+1攻击力，提高5点生命值上限并获得5点生命值。;0;0;0;1;10;0;0;1;5;0;-1;-1;0;0
38901;窍;己方［X之窍］（包括一、三、七）失去5点生命值，己方主神永久+1攻击力，提高5点生命值上限并获得5点生命值。;0;0;0;1;10;0;0;3;1;0;-1;-1;0;0
38902;窍;己方［X之窍］（包括一、三、七）失去5点生命值，己方主神永久+1攻击力，提高5点生命值上限并获得5点生命值。;0;0;0;1;37;0;24002;1;-5;0;-1;-1;0;0
38903;窍;己方［X之窍］（包括一、三、七）失去5点生命值，己方主神永久+1攻击力，提高5点生命值上限并获得5点生命值。;0;0;0;1;37;0;24070;1;-5;0;-1;-1;0;0
38904;窍;己方［X之窍］（包括一、三、七）失去5点生命值，己方主神永久+1攻击力，提高5点生命值上限并获得5点生命值。;0;0;0;1;37;0;24071;1;-5;0;-1;-1;0;0
39110;喧嚣的林精;召唤2体【林精】;0;0;0;1;1;2;0;6;29959;0;-1;-1;1;0
39111;咸鱼神使;召唤一个祭坛，己方回合开始时，随机解除敌方一格迷雾。;0;0;0;1;25;1;0;6;29111;0;-1;-1;1;0
39112;喧嚣的林精;召唤2体【林精】;4;0;0;1;1;2;0;6;29959;39110;-1;-1;1;0
39113;灾祸;己方主神失去10点生命值，己方全体【封足】且【封刃】;0;0;0;1;10;0;0;1;-10;39114,39115;-1;-1;1;0
39114;灾祸;己方主神失去10点生命值，己方全体【封足】且【封刃】;0;0;0;1;7;0;0;25;9;0;-1;-1;1;0
39115;灾祸;己方主神失去10点生命值，己方全体【封足】且【封刃】;0;0;0;1;7;0;0;25;32;0;-1;-1;1;0
39985;冻结;敌方所有不处于迷雾的单位【封足】，持续1回合。;0;0;0;0;2;0;0;25;9;0;-1;-1;1;0
39992;烈阳;己方全体+5护盾;0;0;0;1;7;0;0;5;5;0;-1;-1;1;0
39993;酷热;己方主神失去3点生命值。;0;0;0;1;10;0;0;1;-3;0;-1;-1;1;0
39994;酷热;己方单位+1攻击力，持续1回合。;0;0;0;1;4;1;0;25;17;0;-1;-1;1;0
39995;酷热;己方单位+1移动力，+1攻击力，持续1回合。己方主神失去3点生命值。;1;0;0;1;4;1;0;25;24;39994,39993;-1;-1;1;0
39996;风暴;敌方随机附属神永久-2攻击力;3;0;0;0;36;2;0;3;-2;0;-1;-1;1;0
39997;干涸;敌方全体-6攻击力，持续1回合;3;0;0;0;7;0;0;25;44;0;-1;-1;1;0
39998;烈阳;己方全体获得5点生命值，+5护盾;3;0;0;1;7;0;0;1;5;39992;-1;-1;1;0
39999;破坏性垦殖;己方单体获得20点生命值;4;0;0;1;4;1;0;1;20;0;-1;-1;1;0
41019;弹幕攻击;装填时，获得一张行动点消耗为0的常规伤害弹幕［鸟之道］;0;0;0;1;5;0;0;21;49805;0;-1;-1;1;0
41020;弹幕攻击;装填时，+15护盾;0;0;0;1;6;0;0;5;15;0;-1;-1;1;0
41222;防护;装填时，自身＋2护盾;0;0;0;1;6;0;0;5;2;0;-1;-1;1;0
41223;防护;装填时，自身＋ 4 护盾;0;0;0;1;6;0;0;5;4;0;-1;-1;1;0
41333;燃尽;装填时，自身失去3点生命值;0;0;0;1;6;0;0;1;-3;0;-1;-1;1;0
41444;祝福;装填时，获得【圣盾】;0;0;0;1;6;0;0;25;3;0;-1;-1;1;0
41555;燃尽;装填时，自身失去10点生命值;0;0;0;1;6;0;0;1;-10;0;-1;-1;1;0
41666;剑锋;装填时，自身永久＋1攻击力;0;0;0;1;6;0;0;3;1;0;-1;-1;1;0
41777;深渊;装填时，自身【封足】，持续1回合;0;0;0;1;6;0;0;25;31;0;-1;-1;1;0
41999;疾风;装填时，自身永久＋1移动力（若本回合已移动过的单位装填该卡，将无法移动）;0;0;0;1;6;0;0;4;1;0;-1;-1;1;0
43014;乾;装填时己方主神失去4点生命值;0;0;0;1;10;0;0;1;-4;0;-1;-1;1;0
43999;乾;己方随机单位永久+1攻击;0;0;0;1;4;2;0;3;1;0;1;-1;1;0
46010;智慧的赐福;【净化】自身;0;0;0;1;6;0;0;103;1;0;-1;-1;1;0
48036;治;装填时，己方主神失去8点生命值，敌方主神【封足】，持续1回合;0;0;0;1;10;0;0;1;-8;48046;-1;-1;1;0
48037;授;装填时，己方附属神永久+1攻击力;0;0;0;1;35;0;0;3;1;0;-1;-1;1;0
48038;濯;装填时，暴露自身，敌方随机单位失去7点生命值;0;0;0;0;4;2;0;1;-7;0;-1;-1;1;0
48040;兵;装填时，己方所有单位+2护盾，获得2点生命值;0;0;0;1;7;0;0;1;2;48047;-1;-1;1;0
48042;黄沙锐爪;装填时，清除敌方护盾;0;0;0;0;7;0;0;5;-99;0;-1;-1;1;0
48043;初升之火;装填时，敌方所有单位失去5点生命值;0;0;0;0;7;0;0;1;-5;0;-1;-1;1;0
48044;天鸟爪;装填时，自身失去5点生命值，随机覆盖己方4格迷雾;0;0;0;1;6;0;0;1;-5;48048,48050,48051,48052;-1;-1;1;0
48045;毒龙涎;装填时，自身失去6点生命值，随机解除敌方2格迷雾;0;0;0;1;6;0;0;1;-6;48049;-1;-1;1;0
48046;附：治;装填时，敌方主神【封足】，持续1回合;0;0;0;0;10;0;0;25;9;0;-1;-1;1;0
48047;附：兵;装填时，己方所有单位+2护盾;0;0;0;1;7;0;0;5;2;0;-1;-1;1;0
48048;附：天鸟;装填时，随机覆盖己方1格迷雾;0;0;0;1;22;2;0;7;1;0;-1;-1;1;0
48049;附：毒龙;装填时，随机解除敌方2格迷雾;0;0;0;0;21;2;0;33;1;0;-1;-1;0;0
48050;附：天鸟;装填时，随机覆盖己方1格迷雾;0;0;0;1;22;2;0;7;1;0;-1;-1;1;0
48051;附：天鸟;装填时，随机覆盖己方1格迷雾;0;0;0;1;22;2;0;7;1;0;-1;-1;1;0
48052;附：天鸟;装填时，随机覆盖己方1格迷雾;0;0;0;1;22;2;0;7;1;0;-1;-1;1;0
48053;诅咒之刺;装填时，自身失去8点生命值;0;0;0;1;6;0;0;1;-8;0;-1;-1;0;0
48054;另一适格者;装填时，自身失去6点生命值;0;0;0;1;6;0;0;1;-6;0;-1;-1;0;0
48055;法;装填时，自身+2攻击力，持续1回合;0;0;0;1;6;0;0;25;18;0;-1;-1;1;0
48056;盗火者的束缚;装填时，【封足】持续1回合，敌方所有单位失去6点生命值;0;0;0;1;6;0;0;25;31;480561;-1;-1;1;0
480561;盗火者的束缚;敌方所有单位失去6点生命值;0;0;0;0;7;0;0;1;-6;0;-1;-1;1;0
48886;召唤反噬;自身离场时，己方主神失去2点生命值;0;21;0;1;10;0;0;1;-2;0;-1;-1;0;0
48888;攻击后离场;攻击后离场;0;3;0;1;6;0;0;1;-99;0;-1;-1;1;0
49804;暗玉;装填时，敌方随机附属神永久-2攻击力;0;0;0;0;36;2;0;3;-2;0;-1;-1;1;0
49901;速攻;攻击消耗1点行动点。;0;3;0;1;5;0;1;75;1;0;9;999;0;0
49911;解除迷雾;敌方回合开始时，随机解除1格迷雾;0;31;0;0;21;2;0;8;1;0;-1;-1;1;0
49921;覆盖迷雾;敌方回合开始时，随机覆盖1格迷雾;0;31;0;0;22;2;0;7;1;0;-1;-1;1;0
49961;解除敌方迷雾;自身离场时，解除敌方迷雾;0;21;0;0;21;2;0;8;1;0;-1;-1;1;0
49971;覆盖迷雾;己方回合开始时，随机覆盖1格迷雾;0;6;0;1;22;2;0;7;1;0;-1;-1;1;0
49972;覆盖迷雾;己方回合开始时，随机覆盖1格迷雾;0;6;0;1;22;2;0;7;1;0;-1;-1;1;0
49973;覆盖迷雾;己方回合开始时，随机覆盖1格迷雾;0;6;0;1;22;2;0;7;1;0;-1;-1;1;0
49981;解除迷雾;己方回合开始时，随机解除1格迷雾;0;6;0;0;21;2;0;8;1;0;-1;-1;1;0
49982;解除迷雾;己方回合开始时，随机解除1格迷雾;0;6;0;0;21;2;0;8;1;0;-1;-1;1;0
49983;解除迷雾;己方回合开始时，随机解除1格迷雾;0;6;0;0;21;2;0;8;1;0;-1;-1;1;0
49991;攻击无消耗;攻击无消耗;0;3;0;1;5;0;0;75;1;0;9;999;0;0
49992;攻击无消耗;攻击无消耗;0;3;0;1;5;0;0;75;1;0;9;999;0;0
49999;攻击无消耗;攻击无消耗;0;3;0;1;5;0;0;75;1;0;9;999;0;0
50001;天之岩戸;发动效果后，己方全场覆盖1个回合内不可被解除的迷雾 ，己方所有单位获得10点生命值，持续2回合。;5;0;0;1;8;0;0;25;1;52001,15801;1;1;1;0
50002;德罗普尼尔;获得两张【永恒之枪】。（每回合至多使用1次。）;2;0;0;1;5;0;0;21;42011,42011;15802;1;999;1;0
50003;英灵指挥;己方全体单位＋2攻击力，奥丁永久足禁。;1;0;0;1;7;0;0;3;2;15803,52003;1;1;1;0
50004;日耀;舍弃所有手牌，解除全场迷雾。;5;0;0;2;8;0;0;8;1;51004,15804;1;1;1;0
50005;冈尼尔;敌方随机单位，失去9点生命值。（共可使用3次，每回合至多可用3次。）;3;0;0;0;4;2;0;22;-9;15805;3;3;1;0
50006;暴风雪援军;发动效果后，每当伊米尔失去生命值时召唤一体【冰霜巨人0／2】。;0;0;0;1;10;0;0;29;11006;15806;1;1;1;0
50007;八咫镜;己方所有单位+4护盾（每回合至多可用1次。）;2;0;0;1;7;0;0;5;4;15807;1;999;1;0
50008;战争咆哮;己方所有单位永久＋3攻击力，己方每回合开始时失去2点生命值。;3;0;0;1;7;0;0;3;3;52008,15808;1;1;1;0
50009;蛮荒的血脉;发动效果后，伊米尔失去4点生命值，己方随机单位永久＋2攻击力。;3;0;0;1;6;0;0;1;-4;52009,15809;3;999;1;0
50010;天变地异;全场地迷雾反转【解除当前所有迷雾区域，并为其他区域覆盖迷雾】。;5;0;0;2;8;0;0;28;1;15810,55110;1;1;1;0
50011;八卦炉;己方所有单位装填时间成为0。;2;0;0;1;7;0;0;13;-99;15811;1;1;1;0
50012;变易;随机获得一张【天命】神迹卡（属性变化）。（共可使用3次，每回合至多可用3次。）;2;0;0;1;0;0;0;37;32001,32002,32003,32001,32002,32003;15812;6;6;1;0
51004;日耀;舍弃所有手牌。;0;0;0;1;5;0;0;23;1;0;1;1;1;0
52001;天之岩户;己方所有单位获得10点生命值，持续2回合。;0;0;0;1;7;0;0;25;68;0;1;1;1;0
52003;指挥;奥丁移动力成为0。;0;0;0;1;6;0;0;25;19;0;1;1;1;0
52008;狂战士之怒;每轮对所有己方单位造成2点伤害。;0;0;0;1;7;0;0;25;10;0;1;1;1;0
52009;血脉;己方随机单位永久＋2攻击力;0;0;0;1;4;2;0;3;2;0;3;999;1;0
55110;轮回;己方回合开始时，己方随机覆盖1格迷雾，敌方随机解除1格迷雾;0;6;0;1;22;2;0;7;1;0;-1;-1;1;0
60001;不羁;自身＋护盾时，永久＋1攻击力。（每回合至多发动3次。）;0;2;0;1;6;0;0;3;1;0;3;1000;1;0
60002;先锋;攻击时，己方所有单位＋1护盾。;0;3;0;1;7;0;0;5;1;0;-1;-1;1;0
60003;丰饶之路;永久＋1移动力，每移动1格，祈愿倒计时－1。;0;1;0;1;5;0;0;30;-1;0;-1;-1;1;0
60004;欺诈者;攻击时，己方随机覆盖1格迷雾，祈愿倒计时－1（每回合至多发动1次）。敌方随机解除1格迷雾。;0;3;0;1;5;0;0;30;-1;62004,62204;1;-1;1;0
60005;奉天承命;每回合代替主神承受第一次攻击伤害（普通攻击／弹幕攻击），自身＋护盾时，获得5点生命值。;0;6;0;1;10;0;0;19;1;62005;1;1000;1;0
60006;悖逆;另一附属神永久处于迷雾（仍然会受到伤害）。己方回合开始时，受此效果影响的单位获得【圣盾】。;0;15;0;1;9;0;0;25;2;62006;-1;-1;1;0
60007;智囊;每移动1格己方所有单位＋1护盾。自身＋护盾时，己方所有单位获得2点生命值。（每回合至多发动3次。）;0;2;0;1;7;0;0;1;2;62007;3;1000;1;0
60008;豪腕;己方回合开始时，攻击力变为生命值的1/5，向下取整。自身＋护盾时，获得3点生命值上限。;0;6;0;1;6;0;0;20;20;63008,62008;-1;-1;1;0
60009;雷鸣震慑;命中敌人时，被命中单位禁止攻击一回合。（每回合至多发动1次。）;0;11;0;0;20;0;0;25;8;0;1;-1;1;0
60010;英灵引导;任意附属神离场时，己方所有单位获得10点生命值，召唤1体【瓦尔基里4／20】。;0;8;0;1;1;2;0;6;22002;63010;-1;1000;1;0
60011;光辉之子;己方回合开始时，不处于迷雾的敌方单位失去4点生命值。攻击解除敌方单位迷雾时，对象失去6点生命值。;0;6;0;0;2;0;0;1;-4;62011;-1;-1;1;0
60012;暗闇;命中敌方单位时，所有单位失去3点生命值。;0;11;0;2;7;0;0;1;-3;0;-1;-1;1;0
60013;追魂魔喙;被命中时（普通攻击／弹幕攻击），敌方攻击单位解除迷雾。命中敌人时，解除十字区域迷雾;0;20;0;0;11;0;0;8;1;62013;-1;-1;1;0
60014;龙之宝藏;受到伤害时，自身永久＋1攻击力。自身离场后，全场在回合开始时失去2点生命值。;0;22;0;1;6;0;0;3;1;62014;-1;-1;1;0
60015;魔性;受到伤害时，随机移动至迷雾区域（无迷雾时原地不动），敌方随机单位失去5点生命值。;0;22;0;1;6;0;0;27;1;62015;-1;-1;1;0
60016;红王;离场时，不处于迷雾的单位失去20点生命值，其他单位失去10点生命值。;0;21;0;2;2;0;0;1;-20;62016;-1;-1;1;0
60017;缠绕世界;己方回合开始时，所有单位失去1点生命值。自身受到伤害时，装填时间—1。;0;22;0;1;6;0;0;13;-1;62017;-1;-1;1;0
60018;吞噬世界;任意附属神离场时，自身永久＋4攻击力，获得10点生命值。;0;8;0;1;6;0;0;3;4;62018;-1;-1;1;0
60019;大闹天宫;装填弹幕卡时，召唤一体【自由猴战士】。;0;24;0;1;1;2;0;6;22003;0;-1;-1;1;0
60020;金仙;己方回合开始时，若自身不处于迷雾，则我方所有单位装填时间－1。己方回合开始时，抽1张弹幕卡。;0;35;0;1;7;0;0;13;-1;27703;-1;-1;1;0
60021;万宝;装填弹幕卡时，己方处于迷雾的单位＋2护盾，己方不处于迷雾的单位获得【圣盾】。（每回合至多发动3次。）;0;24;0;1;2;0;0;25;3;62021;3;-1;1;0
60022;狩日猎手;装填弹幕卡时，替换为装填【狩日炮】。;0;24;0;1;6;0;0;59;42007;0;-1;-1;1;0
60023;守月卫士;装填弹幕卡时，己方所有单位＋2攻击力，持续1回合。(每回合至多发动2次。);0;24;0;1;7;0;0;25;4;0;2;-1;1;0
60024;赤口之祟;移动力永久+1。每移动1格，将一张【赤口】加入手牌。(每回合至多发动2次。);0;1;0;1;5;0;0;21;49807;0;2;-1;1;0
60025;剑锋磨砺;每次攻击前，＋2攻击力，持续1轮。;0;40;0;1;6;0;0;25;4;0;-1;-1;1;0
60026;业火;自身＋护盾时，所有不处于迷雾的单位失去4点生命值。;0;2;0;2;2;0;0;1;-4;0;-1;-1;1;0
60027;国仇;离场时，召唤一体【遗恨4／15】。;0;21;0;1;1;2;0;6;22058;0;-1;-1;1;0
60028;爱之援助;己方回合开始时，己方不处于迷雾的单位获得3点生命值，敌方不处于迷雾的单位失去2点生命值。;0;6;0;0;2;0;0;1;-2;62028;-1;-1;1;0
60029;大地护佑;每获得一张卡时，己方所有单位获得2点生命值。;0;27;0;1;7;0;0;1;2;0;-1;-1;1;0
60030;彩虹桥守卫;每回合代替主神承受第一次攻击伤害（普通攻击／弹幕攻击）。受到伤害时，永久＋1攻击力;0;6;0;1;10;0;0;19;1;62330;1;1000;1;0
60031;冥河幽深;任意附属神【完全离场】后，此效果替换为离场附属神固有效果。;0;65;0;2;7;0;0;35;1;0;1;1;1;0
60032;八卦图;每回合首次攻击时，自身失去3点生命值，手牌中所有弹幕消耗行动值-1。;0;3;0;1;42;0;0;39;-1;62232;1;1000;1;0
60033;启明;敌方回合开始时，自身不处于迷雾，则将一张【启明星】加入手牌。;0;35;0;1;5;0;0;21;32005;0;-1;-1;1;0
60034;天眼招来;开场时单位为【哮天犬1/10】，【哮天犬】离场时召唤【杨戬4／27（每回合开始时，敌方所有单位永久-1攻击力）】。;0;21;0;1;25;2;0;6;22035;0;-1;-1;1;0
60035;托塔天王;自身装填弹幕卡时，替换为装填【宝塔】;0;24;0;1;6;0;0;59;49802;0;-1;-1;1;0
60036;勇壮豪伟;攻击时，失去7点生命值;0;3;0;1;6;0;0;1;-7;0;-1;-1;1;0
60037;贪婪之祸;与菲妮娅同时在场时,每回合永久+1攻击力，提高2点生命值上限。当菲妮娅离场时,梅尼娅一同离场。;0;36;0;1;6;0;0;2;2;60237,60337;-1;-1;1;0
60038;强欲之灾;与梅尼娅同时在场时,每回合永久+1攻击力，提高2点生命值上限。当梅尼娅离场时,菲妮娅一同离场。;0;36;0;1;6;0;0;2;2;60238,60338;-1;-1;1;0
60039;深渊;装填弹幕卡时，召唤1体［尼采］（攻击力：10／生命值：7。命中敌方单位时，被命中单位【封足】，持续1回合。攻击后自身离场）（单局游戏最多发动3次）。;0;24;0;1;1;2;0;6;22088;0;3;3;1;0
60040;整备;装填弹幕卡时，敌方随机两格解除迷雾;0;24;0;0;21;2;0;8;1;60100;-1;-1;1;0
60041;偶像制造;使用神迹卡时，将1张弹幕卡【圣（剩）人】(行动点消耗：1／攻击力：0／装填时间：0／攻击范围：圆／常规伤害弹幕)加入手牌;0;29;0;1;5;0;0;21;45001;0;-1;-1;1;0
60042;天狱;己方回合开始时，若自身不处于迷雾，则永久+1攻击力，并获5点生命值与【圣盾】。;0;35;0;1;6;0;0;3;1;60106,60107;-1;-1;1;0
60043;雷鸣震慑;命中敌人时，该单位装填时间＋1;0;11;0;0;20;0;0;13;1;0;1;-1;1;0
60044;变化万端;命中敌人时，该单位【清除】;0;11;0;0;20;0;0;14;1;0;-1;-1;1;0
60100;整备;装填弹幕卡时，敌方随机解除1格迷雾。;0;24;0;0;21;2;0;8;1;0;-1;-1;1;0
60106;附：天狱;己方回合开始时，若自身不处于迷雾，则永久+1攻击力，并获5点生命值与【圣盾】。;0;35;0;1;6;0;0;25;3;0;-1;-1;1;0
60107;附：天狱;己方回合开始时，若自身不处于迷雾，则永久+1攻击力，并获5点生命值与【圣盾】。;0;35;0;1;6;0;0;1;5;0;-1;-1;1;0
60237;贪婪之祸;与菲妮娅同时在场时,每回合永久+1攻击力+2生命值上限。当菲妮娅离场时,梅尼娅一同离场;0;36;0;1;6;0;0;1;2;0;-1;-1;1;0
60238;强欲之灾;与梅尼娅同时在场时,每回合永久+1攻击力+2生命值上限。当梅尼娅离场时,菲妮娅一同离场;0;36;0;1;6;0;0;1;2;0;-1;-1;1;0
60337;贪婪之祸;与菲妮娅同时在场时,每回合永久+1攻击力+2生命值上限。当菲妮娅离场时,梅尼娅一同离场;0;36;0;1;6;0;0;3;1;0;-1;-1;1;0
60338;强欲之灾;与梅尼娅同时在场时,每回合永久+1攻击力+2生命值上限。当梅尼娅离场时,菲妮娅一同离场;0;36;0;1;6;0;0;3;1;0;-1;-1;1;0
62001;从者;己方回合开始时，我方全体单位攻击力＋2，持续一回合。;0;6;0;1;7;0;0;25;69;0;-1;-1;1;0
62004;附欺诈者;攻击时，己方随机覆盖1格迷雾;0;3;0;1;22;2;0;7;1;0;-1;-1;1;0
62005;奉天承命;自身＋护盾时，获得5点生命值。;0;2;0;1;6;0;0;1;5;0;-1;-1;1;0
62006;悖逆;每回合开始时，对象单位获得【圣盾】;0;6;0;1;9;0;0;25;3;0;-1;-1;1;0
62007;智囊;自身移动时，己方全体＋1护盾;0;1;0;1;7;0;0;5;1;0;3;-1;1;0
62008;豪腕;自身＋护盾时，获得3点生命值。;0;2;0;1;6;0;0;1;3;0;-1;-1;1;0
62011;光辉之子 附;攻击解除敌方单位迷雾时，对其追加造成5点伤害;0;38;0;0;20;0;0;1;-6;0;-1;-1;1;0
62013;附追魂;命中敌方单位时，解除十字格范围迷雾。;0;11;0;0;20;0;0;34;1;0;-1;-1;1;0
62014;龙之宝藏;受到伤害时，自身永久＋1攻击力。自身离场后，全场在回合开始时失去2点生命值。;0;21;0;2;7;0;0;25;10;0;-1;-1;1;0
62015;魔性;敌方随机单位失去3点生命值。;0;22;0;0;4;2;0;1;-5;0;-1;-1;1;0
62016;红王;离场时，所有暴露单位失去20点生命值，所有迷雾内单位失去10点生命值。;0;21;0;2;3;0;0;1;-10;0;-1;-1;1;0
62017;附缠绕;敌方回合开始时，双方所有在场单位失去1点生命值。;0;6;0;2;7;0;0;1;-1;0;-1;-1;1;0
62018;吞噬;自身获得10点生命值;0;8;0;1;6;0;0;1;10;0;-1;-1;1;0
62019;破坏;己方回合开始时，所有单位失去1点生命值。;0;6;0;2;7;0;0;1;-1;0;-1;-1;1;0
62021;附万宝;己方全体迷雾内单位获得5点护盾值。;0;24;0;1;3;0;0;5;2;0;3;-1;1;0
62028;爱之援助;每回合开始时，己方不处于迷雾的单位获得3点生命值，敌方不处于迷雾的单位失去2点生命值。;0;6;0;1;2;0;0;1;3;0;-1;-1;1;0
62034;开山斧;每回合开始时，敌方所有单位永久－1攻击力。;0;6;0;0;7;0;0;3;-1;0;-1;-1;1;0
62057;国仇;自身离场时，召唤【因幡的白兔】。;0;21;0;1;1;2;0;6;22059;0;-1;-1;1;0
62204;附欺诈者;;0;3;0;0;21;2;0;8;1;0;-1;-1;1;0
62222;无技能;无技能;0;0;0;0;0;0;0;-1;0;0;0;0;0;0
62232;八卦图;;0;3;0;1;6;0;0;1;-3;0;1;1000;1;0
62330;彩虹桥守卫;受到伤害时，永久＋1攻击力;0;22;0;1;6;0;0;3;1;0;-1;-1;1;0
63008;豪腕;自身＋护盾时，获得3点生命值。;0;2;0;1;6;0;0;2;3;0;-1;-1;1;0
63010;引导;;0;8;0;1;7;0;0;1;10;0;-1;-1;1;0
